curriculum_id,unit_id,lesson_id,label,url,resource_type,display_order
act4,unit-3,optional-3,Lesson Plan,https://docs.google.com/document/d/1HpZQsLFXPpeDuuMwDVqvR2FhQ6kVE34zSNYmxUcatGU/edit?usp=drive_link,Lesson Resource,1
act4,unit-3,optional-3,Slide Deck,https://docs.google.com/presentation/d/113Onn63Mg5QdEHnJaqYHggED_74kT4J61rT04_TPo4g/edit?usp=drivesdk,Lesson Resource,2
act4,unit-3,optional-3,Solution Project,https://play.creaticode.com/projects/143176091fb043456a4c7b4d,Lesson Resource,3
act4,unit-3,optional-4,Lesson Plan,https://docs.google.com/document/d/1L-ajXzKAU6ZP3UHAh8o-IaomxIt6nf_hyI-p-yItnlo/edit?usp=drive_link,Lesson Resource,1
act4,unit-3,optional-4,Slide Deck,https://docs.google.com/presentation/d/1x2lmdiICKWLd_rNAiFeQmIPpT6aGGwKUvpwPGqCRfyg/edit?usp=drivesdk,Lesson Resource,2
act4,unit-3,optional-4,Solution Project,https://play.creaticode.com/projects/678fcc819b520d9b57c8323a,Lesson Resource,3
act4,unit-3,optional-5,Lesson Plan,https://docs.google.com/document/d/13-eJPYRv5s4XV0zuzcE5A7LBH_zRiuhnKJuC5_3nV5s/edit?usp=drive_link,Lesson Resource,1
act4,unit-3,optional-5,Slide Deck,https://docs.google.com/presentation/d/1KAlZcfMf79bRXWcYxt0Jrf2YzEmtZccYi2AwxKqdFAo/edit?usp=drivesdk,Lesson Resource,2
act4,unit-3,optional-5,Reference Project,https://play.creaticode.com/projects/31abbb3f6b05f826173310d1,Lesson Resource,3
act4,unit-3,optional-5,Solution Project,https://play.creaticode.com/projects/5d9b7fbbcfecf4d537df8eb8,Lesson Resource,4
act4,unit-3,lesson-9,Lesson Plan,https://docs.google.com/document/d/1W0Qw6tjjivow_Yoq5ZqhhsLHhOdJlWNk5bLol0oj7U8/edit?usp=drive_link,Lesson Resource,1
act4,unit-3,lesson-9,Slide Deck,https://docs.google.com/presentation/d/1NOmpwWd2lqucwEk5Q9OTVHfyqFlVUBFgZCu56hLanfQ/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-1,Lesson Plan,https://docs.google.com/document/d/19cWMw_uFLjRTHNmUMy6CXmwvJqUGKKCRIwE5krWFlYg/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1DQpnmqKDS-LLcjQVAq6AyyTBEY6YiEM4qSkTLeOcIc0/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-1,Solution Project,https://play.creaticode.com/projects/680ed0f5955fd2f624f5ede7,Lesson Resource,3
act4,unit-4,lesson-2,Lesson Plan,https://docs.google.com/document/d/1EhjeutMMLXk31R6YbJwjwIphaL2NAf745icnDHuhlkU/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-2,Slide Deck,https://docs.google.com/presentation/d/12kTmeZ6V6P7wbLoLmA6ur3gsnYMFV4_9eFBEeHVHeI4/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-2,Solution Project,https://play.creaticode.com/projects/67a265b67b46e6c9fc9e0415,Lesson Resource,3
act4,unit-4,lesson-3,Lesson Plan,https://docs.google.com/document/d/1s1SafkcofYt2aF4gOEI22AGoZ7B_xBg1njVZDcP9YQQ/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1682EkX02UfkyfSMCrQ0bXl43na3_qeDYHy5AtHh6TGM/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-3,Solution Project,https://play.creaticode.com/projects/662fd189af2b57d41a397bc1,Lesson Resource,3
act4,unit-4,lesson-4,Lesson Plan,https://docs.google.com/document/d/1MfHBdEv7eOpW1Scije27iLv9zXAs5h6MSd3jsAdLVgI/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-4,Slide Deck,https://docs.google.com/presentation/d/1tseC4eDx3enHF1-dwDDsUkT9bp_cfTEGUqxV169PY24/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-4,Solution Project,https://play.creaticode.com/projects/80060e265ad55b85e4ba0247,Lesson Resource,3
act4,unit-4,lesson-5,Lesson Plan,https://docs.google.com/document/d/1qup9qkR3IHAvSdyxFR-pze3IuL6SrK_NeWsIoywzZ5o/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-5,Slide Deck,https://docs.google.com/presentation/d/1apwooFCz6MCaIJ4h2HUjEAjn1eRDP85YKVEtZK4NNh4/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-5,Solution Project,https://play.creaticode.com/projects/672c42853af9a608b8a53f66,Lesson Resource,3
act4,unit-4,lesson-6,Lesson Plan,https://docs.google.com/document/d/1zZlvwzOPm07nCRJdCM_JuHjVGjB9kZcD0NmkD8RX6oc/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-6,Slide Deck,https://docs.google.com/presentation/d/1MplLOCWYtRp8_fuPfYOUhC3o7IZEGCvsCsr-GQzlr9Y/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-7,Lesson Plan,https://docs.google.com/document/d/1d8lH-kRsvC3orvKcEifUWA9197wWLGFmu65--_nBp_w/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-7,Slide Deck,https://docs.google.com/presentation/d/1GanjEJng5d7OjMp7-NzZIsO3u2cxor0z8wil9g0KvjI/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,lesson-7,Solution Project,https://play.creaticode.com/projects/65f82ab824cdb503aeb8b231,Lesson Resource,3
act4,unit-4,optional-1,Lesson Plan,https://docs.google.com/document/d/1EBaegekk5FzHLXpA7o-JPdbN5UjAKf1rszmsdIZmlPw/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,optional-1,Slide Deck,https://docs.google.com/presentation/d/1kPU4D0P06C4XUeK5OXEcjeFyeUXVcb8ZlqxMXACoatM/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,optional-1,Solution Project,https://play.creaticode.com/projects/6b2f54fd77d213001f4df123,Lesson Resource,3
act4,unit-4,optional-2,Lesson Plan,https://docs.google.com/document/d/1oHx_QS09BLOC80xvXSuaYuTG2p3TIv2Mu1henxZcJLc/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,optional-2,Slide Deck,https://docs.google.com/presentation/d/1UQVem3jXMTYZsGPGch3O-_WAzwROnifaPHoBMRiF6I0/edit?usp=drivesdk,Lesson Resource,2
act4,unit-4,optional-2,Solution Project,https://play.creaticode.com/projects/433d15c72a88f966c49a41b9,Lesson Resource,3
act4,unit-4,lesson-8,Lesson Plan,https://docs.google.com/document/d/1jist4Iy6Jn-Ff202QrvI9AlfJS6-WAvZhCy7GqZ3huY/edit?usp=drive_link,Lesson Resource,1
act4,unit-4,lesson-8,Slide Deck,https://docs.google.com/presentation/d/1NBPPXWqiEeYPywAHW9SufDNF2GLtsjSqMQf7TrZ1xYo/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,lesson-1,Lesson Plan,https://docs.google.com/document/d/18HLDsr48cbS5xV_ZS14gnUVcQRZ5iSCgz0AHZi8L0uA/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1wmJMJuKWguLFfqVHTE9E1s-uCcO3J_g0gCis70o1r2w/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,lesson-1,Reference Project,https://play.creaticode.com/projects/ca4bbe666a1934bab795661b,Lesson Resource,3
act4,unit-5a,lesson-1,Solution Project,https://play.creaticode.com/projects/e0fe99bf427a68bdde27e253,Lesson Resource,4
act4,unit-5a,lesson-2,Lesson Plan,https://docs.google.com/document/d/1FKHXRiCLbWw6oMXif2nYU_qP6HsoY8QCxPVJVXBK8MY/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1OinDLz2aECMRABjTdTPzRSPm8mUjlIe0so4LcH67llA/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,lesson-2,Solution Project,https://play.creaticode.com/projects/67829ce44939b8230bdebb2d,Lesson Resource,3
act4,unit-5a,lesson-3,Lesson Plan,https://docs.google.com/document/d/1HK2rx6pzR45w2qVo8QhpEEUnPguQEtaVNoBM_YrHKsc/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1SJJU8J8emWYC8dOqqIT-LNVccC764eGgXKjVIepYgKU/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,lesson-3,Reference Project,https://play.creaticode.com/projects/6531b7e60fdce080a4481c1d,Lesson Resource,3
act4,unit-5a,lesson-3,Solution Project,https://play.creaticode.com/projects/68d4a958169662779dec8ba9,Lesson Resource,4
act4,unit-5a,lesson-4,Lesson Plan,https://docs.google.com/document/d/1jf90ivLrE2rkhk8PN8VGiC_4Az4fNNcvpi4skxYt5s0/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,lesson-4,Slide Deck,https://docs.google.com/presentation/d/14Bt-5gMYAn_K3AAz0_ClKH7uGY8k6humo6Dk26u-8Hs/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,lesson-4,Solution Project,https://play.creaticode.com/projects/67204a1fb0ddead366817cf8,Lesson Resource,3
act4,unit-5a,optional-1,Lesson Plan,https://docs.google.com/document/d/1AqY6OQqOAVyp8zvq0V8sQ7aTimC40s-J88vnytNSYPU/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,optional-1,Slide Deck,https://docs.google.com/presentation/d/1A5KSvFS66BVvZxWTltrFTRL8XHsODzipNsKIDxePqw8/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,optional-1,Reference Project,https://play.creaticode.com/projects/682dad154dba4796824af2a6,Lesson Resource,3
act4,unit-5a,optional-1,Solution Project,https://play.creaticode.com/projects/682d875f4dba4796824ae3bc,Lesson Resource,4
act4,unit-5a,optional-2,Lesson Plan,https://docs.google.com/document/d/1Ler-jojcmRxaumqEoraGh0CcofwUBsjoaH7cCi8fcnY/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,optional-2,Slide Deck,https://docs.google.com/presentation/d/17yH4fd0opwobx4Qp1KKVejRLz2wm1zxkqFJNrlR5jZA/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,optional-2,Solution Project,https://play.creaticode.com/projects/67a5674f31e2c7ac54fd42ed,Lesson Resource,3
act4,unit-5a,optional-3,Lesson Plan,https://docs.google.com/document/d/1K8RWpNW6nkhw-P-KLKmAizZKXFDSx8jGK7mkG7pcTfk/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,optional-3,Slide Deck,https://docs.google.com/presentation/d/1tVNSHt_xkICwakkMmb-VnfD88xwAkVykoqDl7DNQA0U/edit?usp=drivesdk,Lesson Resource,2
act4,unit-5a,optional-3,Solution Project,https://play.creaticode.com/projects/681e6e24629707bf2266658d,Lesson Resource,3
act4,unit-5a,lesson-5,Lesson Plan,https://docs.google.com/document/d/1FlUXcDy3TtvOviM8mOFyps3MNqxdQw-vqpZV3MCgeAQ/edit?usp=drive_link,Lesson Resource,1
act4,unit-5a,lesson-5,Slide Deck,https://docs.google.com/presentation/d/1lOZRBxa58aPL2uriFD0_fSKpsaDVXZdQwa1iNyyH5N4/edit?usp=drivesdk,Lesson Resource,2
scratch,unit-1,lesson-1,Lesson Plan,https://docs.google.com/document/d/1b5x9s9kk8VF8AHHmHrKnFQZDYzZkJHhjnhBTPEbzx30/edit?usp=share_link,Lesson Resource,1
scratch,unit-1,lesson-1,Slide Deck,https://docs.google.com/presentation/d/12Vv5T2kjeDYDuNhXFN_pop1SjUrj1bgPSximAr3X7MQ/edit?usp=share_link,Lesson Resource,2
scratch,unit-1,lesson-1,Student Workbook,https://docs.google.com/presentation/d/1eeVX55XlKHOLvKCpvv_2SrZvLkGTpTcTCyNy8fBuXl0/edit?usp=share_link,Lesson Resource,3
scratch,unit-1,lesson-1,Lesson Resources,https://drive.google.com/file/d/1Zvrs02PlmdH5fAKiDRAonSV_bG3sydri/view?usp=share_link,Lesson Resource,4
scratch,unit-1,lesson-2,Lesson Plan,https://docs.google.com/document/d/1TDX2J0iyAE3prsIjaGufvAZTMHz5eNBNXzuFWDGSs9Q/edit?usp=share_link,Lesson Resource,1
scratch,unit-1,lesson-2,Slide Deck,https://docs.google.com/presentation/d/10tiC6ypyXK0YfJvClM97wJLcFt5tLYtg/edit?usp=share_link&ouid=108237580068016560674&rtpof=true&sd=true,Lesson Resource,2
scratch,unit-1,lesson-2,Student Workbook,https://docs.google.com/presentation/d/1VDPpC1-HUWI1CRdQUMI8dFOCNClV83wKAJmel95CcmA/edit?usp=share_link,Lesson Resource,3
scratch,unit-1,lesson-2,Lesson Resources,https://drive.google.com/file/d/1rFjaVay4OIkttNipnDVW2o5wUQf3iX5T/view?usp=share_link,Lesson Resource,4
scratch,unit-1,lesson-3,Lesson Plan,https://docs.google.com/document/d/16mC4RWyMTP01ACeKhCELyn-23qpKnH63SRYk7gKhJFw/edit?usp=share_link,Lesson Resource,1
scratch,unit-1,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1QHebvLcPc-rHAEt7WGoGdmFFXPzPjzy1/edit?usp=share_link&ouid=108237580068016560674&rtpof=true&sd=true,Lesson Resource,2
scratch,unit-1,lesson-3,Student Workbook,https://docs.google.com/presentation/d/1qbAzU230pw6MCUBlSg1aYE88EH6Pfp0CeUlGzLpYi4o/edit?usp=share_link,Lesson Resource,3
scratch,unit-1,lesson-3,Lesson Resources,https://drive.google.com/file/d/1z53SpzqXbfdJQy3_Kvx9yeVwdYjKuJYv/view?usp=share_link,Lesson Resource,4
scratch,unit-1,lesson-4,Lesson Plan,https://docs.google.com/document/d/1_SkU2I0n5BcIXQ1XO-mibEqczdNQgUEtCxFOcgbOzko/edit?usp=share_link,Lesson Resource,1
scratch,unit-1,lesson-4,Slide Deck,https://docs.google.com/presentation/d/109ReuNNseObx9fPnlcQ5PG8qLOVJvINn/edit?usp=share_link&ouid=108237580068016560674&rtpof=true&sd=true,Lesson Resource,2
scratch,unit-1,lesson-4,Student Workbook,https://docs.google.com/presentation/d/1t_2T2D-OGLWNH6Fv3kwULHffQDuZ-tysJbLgwvLtU-4/edit?usp=share_link,Lesson Resource,3
scratch,unit-1,lesson-4,Lesson Resources,https://drive.google.com/file/d/1q3s1yqR8TUKXc5i0prhi2t6oaQfqYR_l/view?usp=share_link,Lesson Resource,4
scratch,unit-1,lesson-5,Lesson Plan,https://docs.google.com/document/d/13ko28jDZsraVhmTuLR6kJxuXLPOBp8lLUMfOEJ7GgRY/edit?usp=share_link,Lesson Resource,1
scratch,unit-1,lesson-5,Slide Deck,https://docs.google.com/presentation/d/1Vz5vpUJkYDoiaY16RlFZJ6uEWp5kj-4n/edit?usp=share_link&ouid=108237580068016560674&rtpof=true&sd=true,Lesson Resource,2
scratch,unit-1,lesson-5,Student Workbook,https://docs.google.com/presentation/d/1Mltzv5xLom1dxWmFhFuLLfKte32jc0MtbmG1p2dqxcs/edit?usp=share_link,Lesson Resource,3
scratch,unit-1,lesson-5,Lesson Resources,https://drive.google.com/file/d/1Ua89_hcYF7LEldfNzylPlJczwJddi0Bm/view?usp=share_link,Lesson Resource,4
scratch,unit-1,lesson-6,Lesson Plan,https://docs.google.com/document/d/1iiiqyGJGEgdOeONx2YSVmRgIJCgQEAJs2oH53FIKNMQ/edit?usp=share_link,Lesson Resource,1
scratch,unit-1,lesson-6,Slide Deck,https://docs.google.com/presentation/d/1vbmia_N8mP-AxpJj60CfyGWVr2DLWMhQ/edit?usp=share_link&ouid=108237580068016560674&rtpof=true&sd=true,Lesson Resource,2
scratch,unit-1,lesson-6,Student Workbook,https://docs.google.com/presentation/d/1PYOYuWMtk__PfP_-2kQSPKHZF5D0i0j-wU9ejpUVFfs/edit?usp=share_link,Lesson Resource,3
scratch,unit-1,lesson-6,Lesson Resources,https://drive.google.com/file/d/1NqQXsTIa8gQdz29bLP7-fcggT29jct4b/view?usp=share_link,Lesson Resource,4
scratch,unit-2,__unit__,Full Student Workbook,https://drive.google.com/file/d/147OwZnCR244wTIGSZ2V7hPSRNoyN_WfB/view?usp=share_link,Unit Resource,1
scratch,unit-2,__unit__,Lesson Plans,https://docs.google.com/document/d/1cqXWJ_lLkskzG4ZfplhVGeJFoA7e9s0jvBos_QNbzpY/edit?usp=sharing,Unit Resource,2
scratch,unit-2,lesson-1,Lesson Plan,https://docs.google.com/document/d/1418HiW27Okxl-yPow6qZsldwwK9orW7CYIX6ksZNQZI/edit?usp=share_link,Lesson Resource,1
scratch,unit-2,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1bGkgjA5Ai3Q1l30SAcCipPYVA-qkS0LNZyhEys2L7a0/edit?usp=share_link,Lesson Resource,2
scratch,unit-2,lesson-1,Student Workbook,https://docs.google.com/presentation/d/1mmAZPd0PprWHmAcCwb5Zh8cLFglnCBtHjn-mBsXCqjY/edit?usp=share_link,Lesson Resource,3
scratch,unit-2,lesson-1,Lesson Resources,https://docs.google.com/document/d/12H4PqU0PaqVR9wGuSi3csGkNsafzAWwjyQdzP-LeOls/edit?usp=sharing,Lesson Resource,4
scratch,unit-2,lesson-2,Lesson Plan,https://docs.google.com/document/d/1rg7Txhj6D3DIV00LBIqsYFZHwlg35V9D8Lak1GXdlVs/edit?usp=share_link,Lesson Resource,1
scratch,unit-2,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1XYs-bHj3Ql8hpilwtgawZNH_J4T8dGaQQafaNkvwUTc/edit?usp=share_link,Lesson Resource,2
scratch,unit-2,lesson-2,Student Workbook,https://docs.google.com/presentation/d/1TdHcyRITQ6dJ4Lb41sKYmFrwRSiFH73WUXwK5rNM9k4/edit?usp=share_link,Lesson Resource,3
scratch,unit-2,lesson-2,Lesson Resources,https://docs.google.com/document/d/1vD4AE7-WxfqmV65t0F93KJIms7VBMPhVMKf8oRP2eZ4/edit?usp=sharing,Lesson Resource,4
scratch,unit-2,lesson-3,Lesson Plan,https://docs.google.com/document/d/1XH-wNu26ONcr8W3pF3-0FpuYbJD0fcf1jvJMMGibhQs/edit?usp=share_link,Lesson Resource,1
scratch,unit-2,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1GfzfF6AEawJxjNMxb0KdFC_YjLuJJ476PXXtnRJeMeI/edit?usp=share_link,Lesson Resource,2
scratch,unit-2,lesson-3,Student Workbook,https://docs.google.com/presentation/d/1UZzXFUfPMit5nkpkc2zatxjbKxOKb_d-JqfUvM_OzPc/edit?usp=share_link,Lesson Resource,3
scratch,unit-2,lesson-3,Lesson Resources,https://docs.google.com/document/d/1lmLgV_ZixgedrStooIA3Fam-J6MyZmhyhbZiPEk_eBQ/edit?usp=sharing,Lesson Resource,4
scratch,unit-2,lesson-4,Lesson Plan,https://docs.google.com/document/d/1hzOa4osWKm05xABk8K2t55W7CKFRuYsTXytJY_bWtpg/edit?usp=share_link,Lesson Resource,1
scratch,unit-2,lesson-4,Slide Deck,https://docs.google.com/presentation/d/1LubBkLyR_v44turFzWbbvaJHV-8K7GfEf7CpGc7MsNw/edit?usp=share_link,Lesson Resource,2
scratch,unit-2,lesson-4,Student Workbook,https://docs.google.com/presentation/d/1OrZxbz6fNTbV80WE_rARSYOSyuDNI95cqo6Pwb4pWw4/edit?usp=share_link,Lesson Resource,3
scratch,unit-2,lesson-5,Student Workbook,https://docs.google.com/presentation/d/1L-zYDil7oZ083E3I6NTDsxeSbObK_47hxydfHJJOPGU/edit?usp=sharing,Lesson Resource,1
scratch,unit-2,lesson-6,Lesson Plan,https://docs.google.com/document/d/1WE5BZIsRdOw4xxxTHm970LBTCJCWhakhT5vfrfj1BFg/edit?usp=sharing,Lesson Resource,1
scratch,unit-2,lesson-6,Slide Deck,https://docs.google.com/presentation/d/1qC260BZAWEeVoL-rNF0wkBTANkrUc3-hsQ4_5bq-Bsw/edit?usp=sharing,Lesson Resource,2
scratch,unit-2,lesson-6,Project Checklist,https://docs.google.com/presentation/d/1p0OtoOdUO-clOAIyGxIQ4Uihm57A5-tq1HMJCZdurd4/edit#slide=id.g2b361eb743e_0_0,Lesson Resource,3
scratch,unit-3,lesson-1,Lesson Plan,https://drive.google.com/file/d/1SIC0a9r4RmrZq2kKWGEfli_PYyXJnnlb/view?usp=share_link,Lesson Resource,1
scratch,unit-3,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1UHwgP5Vphqc2JBKw7LandYfKMo-0Nasx87QbFvaem30/edit?usp=share_link,Lesson Resource,2
scratch,unit-3,lesson-1,Student Workbook,https://drive.google.com/file/d/1GjEv5Rw1vVl5vbpg6nuT-aiW3tOskQ4C/view?usp=share_link,Lesson Resource,3
scratch,unit-3,lesson-2,Lesson Plan,https://drive.google.com/file/d/1_uvIolTWh9kbzmKh03WfDBWiu0WGCTfX/view?usp=share_link,Lesson Resource,1
scratch,unit-3,lesson-2,Slide Deck,https://docs.google.com/presentation/d/19ZcgL5AfV_aEFPdIdfJr_-RStC4xFTTD7bt-x0yYtY0/edit?usp=share_link,Lesson Resource,2
scratch,unit-3,lesson-2,Student Workbook,https://drive.google.com/file/d/1cRAKm9t0jmpWvg1k0PRsbMpVpU_ZN8cf/view?usp=share_link,Lesson Resource,3
scratch,unit-3,lesson-3,Lesson Plan,https://drive.google.com/file/d/1yJ60ANSjEGIPltZf5pbvX_k_AfYrv04J/view?usp=share_link,Lesson Resource,1
scratch,unit-3,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1wBRBShntRlKw5WrqLkRkQeCCHjAntLoh23B1TlGtdDU/edit?usp=share_link,Lesson Resource,2
scratch,unit-3,lesson-3,Student Workbook,https://drive.google.com/file/d/10ql-3gPGtnMmRrfp-Px_nwhbpm4xoCKl/view?usp=share_link,Lesson Resource,3
scratch,unit-3,lesson-3,Lesson Plan,https://drive.google.com/file/d/1_2PzMCURmwu7FqD0oj9wD-C8NpAFCnyV/view?usp=share_link,Lesson Resource,4
scratch,unit-3,lesson-3,Slide Deck,https://docs.google.com/presentation/d/1SWgy36Dnir0WqolfBvyEfO5AA3tj3vItn907aW5Yy5I/edit?usp=share_link,Lesson Resource,5
scratch,unit-3,lesson-3,Student Workbook,https://drive.google.com/file/d/1eCEJVQjni5WLLWyX1Vz-GiEaZB5Z4nly/view?usp=share_link,Lesson Resource,6
act4,unit-5b,lesson-1,Slide Deck,https://docs.google.com/presentation/d/1GwZRI1LsYfEQDKCo7UN2tc7JyKT2HN6UoinPd_m0Y9E/edit?usp=sharing,Lesson Resource,1
act4,unit-5b,lesson-2,Slide Deck,https://docs.google.com/presentation/d/1FVTI3XV5alQUmB1ZN2MJlBPuk0uXe21gkq2Wih2Bl58/edit?usp=sharing,Lesson Resource,1
ai_literacy,unit-1,lesson-1,Lesson Plan,https://docs.google.com/document/d/1iMsN_Xpaev1w9sgwHceGmHuYVGFzxZDr7KbsYK7wF6g/edit?tab=t.0,Lesson Resource,1
ai_literacy,unit-1,lesson-1,Lesson Slides,https://docs.google.com/presentation/d/1oyFcX4Itn5shHoHsESKCDQT9B2oxnomxQovK3887xAY/edit?slide=id.g3f82cceef66_2_2#slide=id.g3f82cceef66_2_2,Lesson Resource,2
ai_literacy,unit-1,lesson-2,Lesson Slides,https://docs.google.com/presentation/d/1j5vH7Zu05iwKurppEalFL7q7596rWy9oHCI6ly7PVg4/edit?usp=sharing,Lesson Resource,1
